Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
10,13,1,0,23.433870570328,41.538248852433,1000.512661,4,1,1,12.735641574848,83.4288121299053
3,20,0,1,25.7625575033848,51.096269973371,1265.15907445237,9,0,1,14.0177043836736,80.6878412203536
6,11,0,1,20.007565,59.1671512136401,1767.76109963302,7,0,1,20.3074875829591,79.1478916303428
3,13,2,0,24.0413854222735,37.9516704967307,1185.75238646548,5,1,1,21.6400934077392,71.0351480028093
1,13,5,1,25.0262992361062,48.0954381965512,1711.60935996615,7,1,1,0.0628265571446751,76.7215643290098
4,1,0,0,20.007565,47.2237473522086,1662.15471448428,5,0,0,3.25794523207136,74.6424302554562
1,12,2,1,28.2265509793074,55.0316522755403,1186.69592400524,6,0,1,20.9272867184918,77.2633414717357
3,0,3,1,24.9599392314986,51.0609821735797,1865.93216088191,8,0,1,0.006642,74.1207212266605
7,6,6,0,22.7618569655073,31.8984451621422,1374.39847806295,2,1,0,15.4887672247124,74.3468488463147
8,13,6,0,25.5983784900372,41.1456789252696,1999.982252,3,0,0,0.006642,78.4530477081826
3,5,1,0,25.982593260565,56.0632343493694,1241.16360893617,2,0,1,15.4891121860123,86.0901004846943
1,8,4,0,21.3308405138174,36.9476702011862,1518.00060726254,2,1,0,9.50652303247162,73.9281435978836
3,9,3,1,23.9869228315556,59.969085,1569.9848347542,3,1,0,21.7209733861289,66.0396710185388
9,16,0,1,20.007565,49.6091645354653,1999.982252,1,1,1,18.1885061097955,61.1335763560289
12,12,5,1,24.9752182150201,31.2542433639301,1753.04929399384,7,0,0,23.0887811010906,73.0489906008924
2,3,1,0,22.7312032618456,52.43176710227,1353.6937557728,3,0,1,2.74419004500667,70.6815732152548
7,11,4,0,23.7749963693671,58.7083321234817,1873.81366985219,6,0,1,24.9966195955036,66.0719647500593
11,0,3,0,26.5856846603353,42.0973507264274,1394.49691433005,8,0,0,0.006642,79.9692266323708
3,15,2,1,24.9688679149216,33.9631745976205,1912.29693845052,6,1,1,12.1117271586758,82.9527226256366
1,19,4,1,24.0058015628543,49.4208878230677,1711.853653504,3,1,0,24.3861638968061,66.0017799317361
4,11,3,1,21.9735670381572,35.8540090856915,1759.172070385,7,1,0,11.2513360718541,64.8085755832714
6,23,6,0,24.1281334214884,30.015975,1373.32422956903,1,0,0,13.6048659689194,73.0568490707692
10,22,6,0,29.998671,57.0332845041818,1324.07935187983,2,1,1,19.4317206024795,90.0254266902157
3,8,4,1,29.998671,59.5555366443327,1758.09413570444,3,1,0,19.2816808111286,79.7084157852267
11,16,2,0,28.5685364423807,34.9493183302587,1993.43172667149,5,0,0,0.006642,91.868912269191
6,12,1,1,23.7678270129528,55.5346465381085,1449.27756610958,9,0,0,11.1940088961913,68.2259941533241
6,13,1,0,25.8246698803332,40.9966176815245,1730.99764659379,0,0,1,20.0244218929619,67.220454269609
3,13,6,0,26.8626829500647,55.7047421449869,1990.73652815749,2,1,1,16.7468602641049,74.759480939096
3,22,6,1,20.007565,41.6506861974556,1226.19758088972,2,0,1,12.5816793448322,69.6501674595378
1,0,1,0,23.2604150479871,50.9477094869904,1326.22456783255,5,0,0,28.8387561494756,85.6807527750362
11,21,1,0,20.6609646324675,35.7877694202087,1924.35111679943,5,0,1,23.744680762026,66.3916030568739
8,17,0,1,22.3824726093623,39.4155072733139,1340.18276865423,0,1,1,0.006642,82.0220230373271
3,12,2,1,25.0704675130578,52.7771587626117,1668.48429521793,6,1,1,3.72382003304654,69.5651318185915
6,10,1,0,23.3867022080584,52.100130509609,1970.21513041854,9,1,1,28.2343820061319,74.8944285776484
7,6,0,0,20.5909162662961,45.3929635952181,1143.01795937956,3,0,1,0.006642,59.2197492779036
1,11,6,0,22.8597779495125,37.401125537824,1508.01630234483,1,0,0,7.00028557027164,74.1265371474243
1,9,0,0,20.3540132585971,41.2044687288363,1964.88146335854,5,1,1,10.8051034110601,69.3109972050227
3,6,0,1,26.3718007095424,39.5391982455042,1292.96020315556,9,1,1,21.940878694678,65.8246484205823
3,7,3,0,27.5044184971543,42.6474018910642,1658.22015190913,8,1,0,12.0818379438415,80.8530264254365
11,12,0,0,24.7393063205235,33.6811843151891,1571.53761682073,9,0,0,21.9825498197025,65.6751092946375
3,23,0,0,27.990142881337,39.9621330360517,1589.76742624231,1,0,0,10.9664999865454,84.9877680172463
12,17,2,0,28.6375410415173,56.15860571007,1299.14655535996,3,0,1,17.7322330326327,85.7413551713996
10,19,5,0,24.4816034534254,46.2611623610257,1595.66880362289,4,0,0,20.2815177100467,72.6154964344146
8,4,0,1,22.3297692823987,36.3979076983936,1337.51699540054,3,1,1,9.28044121464563,77.5995168588159
6,6,4,0,22.7595807865176,42.5668469719843,1455.44764366527,7,1,0,10.5029450180724,78.2046704428938
10,19,2,1,20.007565,59.969085,1727.86246325538,9,0,0,26.019549262044,80.0797503405928
3,23,5,1,23.1409534821802,59.969085,1860.0718414032,9,0,1,17.0452849719374,71.987787888794
5,7,3,0,27.7067991538238,53.9345580035802,1377.82532993388,1,1,1,16.888455456926,87.4481376488652
11,15,1,1,25.4476135948407,47.5475615079549,1300.63291290602,1,0,1,4.96551597203823,55.50823693189
1,17,6,1,29.2486727817258,48.0876757991133,1025.03986724487,4,1,0,25.6833137485201,91.4909822926206
9,4,0,1,21.9964036859628,42.9370032668917,1477.41730472475,0,0,1,25.3920262867465,56.0971773855695
3,9,0,0,28.6121729780642,44.3799171306978,1186.84501929727,1,0,0,29.965327,81.3613587202703
12,15,5,0,26.1378180392957,46.2909653761084,1000.512661,4,0,0,7.26009459563242,67.497985916279
2,8,4,1,22.6406030143219,34.7507790816736,1368.56836264975,5,1,0,11.3676410618108,77.1561992480194
8,3,0,0,29.998671,48.3458307473116,1999.982252,7,1,0,0.006642,86.9258313725544
10,17,1,0,25.9243525323211,46.1276262409005,1019.31428058253,8,1,0,22.226445526157,84.6189650963435
8,22,3,1,26.6101742570205,33.5801919344564,1798.86232022774,6,0,0,12.0188827332256,79.0387077065063
9,13,5,1,28.4856736456894,49.2318266222004,1323.69333268488,1,0,1,9.1233136030909,68.8383773568201
1,19,6,0,28.2118988873491,50.8442512015639,1359.18048884527,6,1,1,1.38194265935625,92.7718782725125
8,8,4,1,29.5400363691434,38.7563637937459,1157.37299972006,7,1,0,0.006642,87.5493676871008
4,2,5,0,27.96945197971,52.0565133779892,1582.41610050119,9,0,1,25.3067112431021,88.0247088971536
3,10,5,1,24.9832270613576,36.4476871511974,1540.09290226526,5,1,0,4.30873208435322,74.1377993751998
10,20,0,0,21.823511395899,59.287290964451,1283.20586158413,5,1,1,15.19333231997,83.1358269773505
5,0,5,0,24.5203025747448,40.58476760348,1310.63832375579,8,1,1,9.97273748347719,85.0753000946694
4,12,1,1,23.1819481301631,44.8112501223209,1110.66203490442,8,1,0,11.2457522511646,85.7311042806874
4,8,2,1,23.9992714829405,53.4406548826482,1756.7477837551,3,1,0,17.6723870393512,81.0132487927209
6,20,4,0,24.1480151850604,47.648535897217,1985.51408664836,0,1,1,1.11353318373053,69.2259824444303
6,9,4,1,20.007565,49.9034599639821,1169.23557311814,5,1,1,13.245319156389,69.7135992456275
5,13,4,0,21.1193686692749,43.4279189248906,1533.44413816853,8,1,1,22.9363602059661,79.2762202822721
12,9,1,0,26.3047371809727,31.4792755902631,1477.14602789954,5,0,0,27.4817688839877,81.3460181914257
5,12,3,0,22.7774442909014,41.3257807879862,1202.67365261743,5,0,0,21.2078028854542,67.6605453591081
3,5,1,0,26.9230746690321,33.953646816159,1638.38373947135,3,1,1,26.9690705165521,72.9265704172577
5,21,3,0,20.1631276965651,58.2638621719751,1198.51171985642,4,0,1,0.006642,76.0648728187654
11,13,2,1,29.4864494164603,38.1300366117344,1811.16058268678,4,0,1,5.8937214341887,92.4114418179414
1,23,1,0,26.1439754646277,30.2231421416232,1099.86134064774,8,0,0,9.78773830904998,83.5010966317129
10,0,4,1,21.8798502573633,40.9067822350565,1636.70565854694,0,0,0,7.04521774084587,63.458215731516
11,17,1,1,22.5983098175752,46.7765235261476,1817.27123577592,9,0,1,13.1358916838273,69.3598152783701
11,14,6,0,24.2576569777281,30.015975,1781.9696636954,1,0,0,10.5259110235373,82.8329095924496
4,4,2,0,23.4897797377701,57.9235093602403,1504.80432610051,2,0,1,4.25375680398847,66.2768039138772
9,11,6,0,29.5300715536869,37.727866923345,1592.57706010145,9,0,1,10.207176069702,83.1972305434061
9,23,1,0,24.0253834033117,49.5267189766472,1644.55623233732,1,1,1,29.965327,71.6722126924038
3,2,1,1,21.3266887241619,37.6094702650373,1440.06761036961,0,1,0,9.60698739201931,56.9461551422932
2,21,2,1,21.0968896707802,47.1979061716523,1353.00321886725,9,1,1,28.5176260221776,67.7307243831246
10,12,6,0,23.0730691136014,50.0245351003898,1126.34125496361,9,1,0,13.144935199882,71.302372630408
5,22,1,1,21.812824415168,37.5007223348475,1359.78263302704,7,0,0,23.2140599418737,67.7851340650272
4,18,5,1,25.1054325231967,55.7094333607217,1148.00937524157,8,0,1,7.28601745699994,66.1793154282261
5,7,2,1,26.1349622378037,30.015975,1963.29935651769,6,0,1,11.201333346205,81.540341483643
7,13,5,0,28.6460431291535,41.2694060183556,1523.35951011415,5,1,0,24.7119289953496,96.0508743670738
1,5,6,0,24.7975433244342,44.3074572484855,1887.09463630995,8,0,1,6.74603514930981,83.7599573470658
1,5,4,0,24.4697235039638,49.28924731371,1956.45349696686,6,1,1,18.2815537861686,80.9499901107795
8,9,1,1,25.8226947934329,51.798657911558,1459.09206358772,2,0,1,6.42505394904032,83.8410490418708
6,12,5,1,27.3307357311009,38.7125530606213,1350.56830813602,2,0,1,25.1350133692633,70.5519518615639
7,23,5,0,24.732698667852,32.9774132296245,1295.27551821321,0,1,1,20.2016973411123,80.5046825092371
1,12,4,0,21.8007857725718,49.9502447472086,1700.67082564532,9,1,1,6.81282582013293,75.0565307829829
1,3,4,0,21.8447707681638,41.6997315372912,1485.21048652749,7,1,0,6.62204789721047,69.7160882456511
4,5,6,1,22.0978605405121,59.969085,1000.512661,5,0,1,17.4119877167819,63.7460268544389
4,21,0,1,28.8220515225349,47.5820890379885,1945.80866102219,3,1,0,19.5520054538627,89.5770365216688
5,5,2,1,23.7282925790027,52.5233789905296,1439.76359360837,4,1,1,6.30747675653254,65.7602507584078
11,12,1,0,21.4181813630387,49.7678819926738,1484.17619436886,7,1,1,5.12937321882008,67.0254624565691
9,14,4,0,20.007565,53.8142583402185,1487.40746617172,8,1,0,15.7459677879335,66.2779473170983
5,11,5,0,26.8730457517248,58.9359533252308,1558.57331945739,9,0,0,16.9293165215623,62.2541841145148
1,3,3,0,26.5700005937426,43.3303119633756,1126.06279818736,7,0,1,2.94340343234612,80.4114277598432
10,5,1,1,22.7542554924232,56.5279357894824,1227.9496440209,8,0,0,19.8212008672314,75.8708262341958
11,9,6,1,25.8049902978465,38.3429315756835,1425.8476870519,2,1,1,10.6663105405322,76.1768185798083
2,21,0,1,24.5675984862767,42.8367215509533,1217.0235172417,9,0,0,25.3506256448928,74.6153784101832
10,22,4,0,22.4107806860451,41.9195774644108,1000.512661,2,0,1,18.7841258813942,67.8839165745069
5,23,5,1,23.0123206586405,44.289297210008,1655.07532632681,2,1,0,13.252750551838,84.3381929983422
12,18,3,0,25.7525727952265,35.2983176912285,1459.02297037058,6,0,0,6.37774935385684,76.4548138439212
1,23,0,0,25.8977360476709,36.0135811137331,1122.6397049773,7,1,1,29.6078252439656,80.1690478981595
8,7,4,0,20.007565,42.9098665596086,1361.04319699797,0,1,1,19.739010214561,77.4830421107607
11,1,6,0,23.1947469948874,48.210485334984,1021.56688164157,5,0,0,3.93917343920692,69.7366756128273
1,20,3,1,21.7625170705107,46.1526130382749,1353.9164908148,6,1,0,10.675249438033,73.1230184554422
5,17,6,0,21.0913916225577,54.4336224833711,1701.18171832695,2,1,1,10.8218514065631,65.73469146228
4,13,2,0,26.3774394806602,37.4213058947771,1156.77928072207,7,1,1,0.006642,66.770828640654
6,14,5,0,29.2213943300407,52.389427683784,1703.27400287815,6,0,1,8.20260858684013,73.0635810206773
10,6,5,0,27.1980351406018,45.7173187422439,1218.38942291084,7,1,1,23.7609687002806,88.9810645044442
8,22,0,0,29.2022545945979,33.188313560739,1870.74875369142,6,1,0,7.7424801552882,99.20112
7,17,1,1,22.3045592007579,34.1871653402971,1193.34205906603,4,1,0,3.52363783774056,76.3629198111343
6,23,3,1,24.8735698928052,49.6512174285499,1747.55510753731,2,1,0,7.74493298024567,85.3255803813981
1,14,3,0,29.8478358616202,57.0135325896177,1250.50241203923,3,0,0,20.1958068081308,89.1617079121102
8,5,0,0,20.007565,47.9845949327774,1597.15379093335,2,1,0,29.965327,70.3352655470645
6,20,2,0,28.5425520208346,49.041025349884,1130.75895910295,2,0,0,19.7134095625377,89.4187913186908
11,5,5,0,27.8738828190093,54.0098220272115,1912.87609066597,0,1,1,14.4177700324883,88.9982470557703
2,3,6,0,21.8158775751399,44.5745491379148,1706.63459509727,0,0,0,7.475806636105,65.4436109901146
10,23,3,0,25.1873916516954,34.3149746090183,1801.18600336747,4,0,0,29.965327,76.9806752184885
10,13,5,0,20.9287849073262,49.7909610513986,1724.23215114479,7,1,0,15.7444518683079,57.972748747512
7,2,4,0,29.998671,50.6814393531669,1716.85138575639,4,1,0,26.7240956182094,84.087529525405
5,6,3,1,25.1104070550991,45.0485493076181,1614.53439236934,9,1,1,5.36404875966909,65.8206015060939
10,13,0,0,20.9913068850261,48.4774900380046,1915.83534193074,4,1,1,13.9501270961368,76.281647236868
11,9,4,0,20.007565,58.303450870581,1231.4323390511,0,1,1,10.7345953638171,65.6945683447232
11,16,6,1,25.4231343950702,30.015975,1821.71390597269,9,0,0,17.7254179193892,79.2340369788354
5,17,3,1,26.375755140186,53.4139265424986,1273.97868460189,0,0,1,3.41904050262082,69.6501547421569
1,1,3,1,20.8386699931593,49.0620611666679,1573.09416042623,0,0,1,4.22764193913264,64.2900716338057
12,20,0,0,26.9863931723729,55.746344922619,1563.12440792323,1,0,1,27.6597177060311,79.3348335626027
1,12,4,1,25.9763570219666,52.7739561174206,1664.66788243207,8,0,1,6.93341967911593,80.8216574707146
3,23,1,1,23.1781439485493,42.173310071868,1180.21485153582,0,0,0,0.006642,77.1755791642922
1,17,2,0,29.9549953852909,55.0965394420439,1107.20298043218,5,0,0,26.9940398863497,86.0874691945702
11,3,6,0,25.8627790336862,52.3427599173805,1503.73428735159,2,0,0,29.965327,74.0532987819466
8,2,4,1,21.6835005590759,39.5103267277272,1311.12248626578,9,1,1,21.1254744350054,62.9252390370868
9,14,0,0,27.6156168397501,42.5124953381834,1601.31563073698,7,0,1,16.2921363060565,85.7111554136382
4,12,6,0,25.4979203473927,40.8018801515299,1542.15572582108,9,1,0,8.21952491689457,87.5561516898401
7,7,0,1,21.8590622409062,35.0946178878916,1883.44352444273,7,1,1,13.8831803507678,80.0930296721855
4,8,4,0,23.32589048491,44.1583793772194,1109.31874190221,8,1,0,11.0486715395437,95.3318577872087
9,5,3,1,22.684959115587,48.3995054865608,1083.19818681639,7,0,0,18.7780093193251,84.5930147910254
12,14,5,0,29.998671,56.3579800372054,1132.08193761673,3,0,0,25.2302333300719,86.3498355200143
4,7,4,1,23.1965005619916,49.5015152764659,1788.58691985751,4,0,0,2.93352810133304,80.22205366172
9,4,3,0,28.0211363803354,41.063497768988,1984.0955375589,0,0,0,15.5969114519203,74.804725548951
3,16,0,1,27.9919396074236,59.969085,1999.982252,3,1,0,0.937835281262271,91.762287507288
6,20,0,0,20.007565,47.6507347983215,1119.33907608211,0,0,1,11.6784765448793,70.0321516265002
1,7,6,0,29.3130895337987,38.917009982556,1899.80808635951,8,0,1,16.3074388690278,85.0573051893099
9,21,2,1,23.9088898504228,30.015975,1625.74212277741,1,0,0,12.4244165247417,79.4413379105859
4,19,5,0,23.1053500841097,35.4833156617846,1973.83340401792,8,1,1,24.2779719614558,76.697418879263
5,2,5,0,20.0665219151365,45.9009961700657,1283.0815110218,5,0,1,27.8275766936326,84.1059603379565
2,19,6,1,21.676012686742,49.4820069858454,1020.90076365261,1,1,1,28.0504947784395,82.106336502591
6,10,0,0,21.7299522093533,39.2408394928752,1681.84456746857,4,0,1,0.006642,75.832453885222
10,9,1,0,26.8816102917088,55.6409481046546,1470.08869260777,5,0,1,10.7464060720794,79.901731024361
11,12,3,0,20.0330252319165,54.2726343325975,1843.2675214956,6,1,0,2.66802789059725,70.8578428745312
8,6,5,1,29.8077132116705,38.0079993732597,1789.73558705354,4,0,0,11.3989256647179,80.8802096687939
9,7,5,0,23.9741040129248,52.919664340233,1388.80718307626,7,0,1,22.703716727135,88.5288841332613
1,19,1,1,29.0820988656987,40.0396086320231,1774.51156685533,6,0,0,19.1730121888193,92.0471412396216
5,15,5,0,24.1800477639293,55.4176806902213,1696.84607047514,7,1,1,28.4094426362852,69.9540336684332
12,11,1,1,21.424276817949,34.7744091169808,1082.57060995116,7,0,1,29.965327,95.5246753146789
5,23,0,1,23.3894912928799,35.7804768303298,1610.31686039081,7,1,0,18.7090873658588,73.9447246430618
1,14,0,0,24.4090703676897,43.3158505682355,1311.41647670911,3,0,0,20.391466373552,71.1310616774268
4,0,0,1,21.3214835235214,37.4865582047485,1999.982252,3,1,1,18.9907672117304,72.7071238977138
7,0,0,0,20.007565,41.8267689533021,1540.32352041582,8,0,1,29.965327,78.158280848401
9,16,2,1,24.4449971155653,35.3175194655139,1332.34642892027,1,1,1,0.006642,63.5293244238882
2,14,1,0,26.0359793463165,44.4448687283228,1558.70603876558,4,0,0,4.73984659642901,77.5451627844336
1,16,2,0,24.9203612089152,59.2930919700851,1250.88502978389,5,0,0,11.1051809074833,73.301708496785
3,13,3,0,29.998671,36.8466325811685,1844.53948475471,8,0,1,28.6402801936489,89.2810623908547
12,3,4,0,29.3664891278485,36.3176954477311,1350.63379959337,7,1,0,1.37613933356572,82.4933942050003
5,23,0,0,28.4844929018072,51.7281170911259,1842.82523647212,9,1,0,22.5703213541482,81.7132828461768
1,12,6,1,23.508825825876,33.0474676116437,1886.0887956467,8,0,1,14.2993737034896,81.2999131072817
12,10,0,1,26.2088765144987,52.6214486821411,1084.40148279176,5,0,0,17.3151703291051,77.046974864038
2,10,5,1,24.3975644393016,58.1881402209964,1562.44497952746,4,1,1,20.7317274903618,75.1212922278161
4,17,6,0,29.998671,38.5886624210578,1581.37454186087,7,0,0,10.1101374979767,89.2929233981898
7,11,4,1,26.1303742794834,30.015975,1622.97635281481,5,1,0,21.9333872797086,84.3697132263426
12,19,2,1,29.2521443294158,54.8821441297532,1942.77592368033,0,1,0,0.006642,91.0415707023185
7,7,3,0,26.5962905801314,59.969085,1999.982252,4,0,1,3.68097021117791,72.6871022090769
1,23,4,0,24.1002968872761,40.0315732728552,1892.42385319306,9,0,1,21.7948939644599,73.1086418920033
1,20,3,0,20.4782014400823,45.5665697805494,1545.84072253948,8,0,1,11.024054967331,68.4476537661163
10,3,1,1,23.026774403889,33.6212343281997,1236.88812572522,0,1,0,0.951177314626128,80.2184945580934
12,19,2,1,28.1361609106994,52.6261101980245,1265.66303349359,4,1,0,20.9547817403699,92.5101371733621
5,6,1,0,26.5610095613505,42.3612861945144,1553.87827385937,5,0,0,0.006642,75.4130645882067
1,18,4,0,24.4960628409633,59.5558418555746,1783.05271192904,5,1,0,22.6662440483112,68.1955979053574
6,7,4,0,26.2048751288106,30.015975,1125.63027692919,3,0,0,16.1762360397682,70.0460110423422
1,22,2,0,24.2612813546842,37.7729591121589,1093.71714021165,8,1,0,25.4422232695375,74.9246477702058
6,13,5,0,24.7547668549144,54.55230521913,1273.70136679856,8,0,1,7.67806722209409,63.1830692437299
5,18,0,0,20.007565,40.404078931339,1887.2249458043,4,1,1,6.29953474366989,56.9545006876391
1,12,2,1,29.1992533142315,48.585116278641,1446.90770897458,9,0,1,21.015299616296,91.7032579417809
2,5,5,1,28.2951234208767,42.7846293651185,1141.16172549442,1,0,0,9.48789903762052,61.4913944481229
10,2,1,0,29.998671,33.4464587398755,1297.84844424591,1,0,1,14.3858372630118,82.6802927585656
3,14,6,1,27.0359373913505,56.5836954576281,1033.70315488092,2,0,0,29.965327,73.9034879040442
8,7,2,1,23.3754940577877,59.969085,1885.13824651256,6,1,0,29.965327,67.6947928485152
9,10,3,0,28.8180629817384,51.7325561181053,1580.8849950169,7,0,0,17.8838315438862,85.7159639550123
11,17,1,1,29.1269220787399,35.3635968515485,1171.63452771356,7,0,0,22.8056680948918,90.5592826973405
10,18,5,0,21.0544682648988,43.2940009224252,1647.7826867855,5,0,0,20.5330707957979,84.342882964577
8,4,6,0,22.1041309689971,37.1820930299528,1683.17222326227,4,0,0,3.7380654384098,63.8723740104778
8,7,0,1,21.3480922363088,50.071576543544,1000.512661,3,1,0,3.88302561382933,64.414343368316
8,23,1,1,21.2246473768768,56.8005752995414,1080.91610760308,7,1,0,10.9771388073057,54.4576934296962
2,10,4,1,25.8369357117049,39.9196112109682,1365.48967266434,7,0,0,19.9653289501931,83.0713144149787
